,date,close,open,max,min,volume,returnsOpenPrev
73,25/02/2019,97239.9,97881.03,98189.91,97087.23,4490000.0,-0.0066
74,22/02/2019,97885.6,96928.8,97886.63,96928.8,4560000.0,0.0098
75,21/02/2019,96932.27,96546.17,97231.4,95793.1,5990000.0,0.004
76,20/02/2019,96544.81,97661.29,98543.68,96544.81,6090000.0,-0.011399999999999999
77,19/02/2019,97659.15,96512.65,98185.19,96512.65,4980000.0,0.011899999999999999
78,18/02/2019,96509.89,97526.51,97526.51,96238.89,2920000.0,-0.0104
79,15/02/2019,97525.91,98015.09,98237.8,97083.07,4730000.0,-0.005
80,14/02/2019,98015.09,95842.52,98018.83,94915.48,5380000.0,0.0227
81,13/02/2019,95842.4,96168.78,96803.73,95388.93,5990000.0,-0.0034000000000000002
82,12/02/2019,96168.4,94419.93,96571.42,94419.93,5070000.0,0.018600000000000002
83,11/02/2019,94412.91,95351.17,95498.93,93736.67,3880000.0,-0.0098
84,08/02/2019,95343.1,94401.26,95485.59,93424.29,5470000.0,0.009899999999999999
85,07/02/2019,94405.59,94654.0,95641.51,93507.18,5790000.0,-0.0024
86,06/02/2019,94635.57,98307.91,98307.91,94635.57,5630000.0,-0.0374
87,05/02/2019,98311.2,98586.8,98586.8,97596.41,4920000.0,-0.0028000000000000004
88,04/02/2019,98588.63,97861.27,98588.63,96900.79,4410000.0,0.0074
89,01/02/2019,97861.27,97395.48,98043.9,96990.33,4430000.0,0.0048
90,31/01/2019,97393.74,96996.45,98405.21,96996.45,6160000.0,0.0040999999999999995
91,30/01/2019,96996.21,95642.96,97106.68,95642.96,6360000.0,0.014199999999999999
92,29/01/2019,95639.33,95508.28,96751.32,95508.28,5420000.0,0.002
93,28/01/2019,95443.88,97674.04,97936.82,94783.03,7410000.0,-0.0229
94,24/01/2019,97677.19,96557.73,97677.19,96557.73,5170000.0,0.0116
95,23/01/2019,96558.42,95115.8,96575.98,95115.8,5200000.0,0.015300000000000001
96,22/01/2019,95103.38,96008.44,96069.51,94661.91,4390000.0,-0.009399999999999999
97,21/01/2019,96009.77,96092.61,96092.61,94862.85,2800000.0,-0.0009
98,18/01/2019,96096.75,95386.26,96395.98,95386.26,5040000.0,0.0078000000000000005
99,17/01/2019,95351.09,94393.07,95681.82,93950.41,5100000.0,0.0101
100,16/01/2019,94393.07,94056.82,94393.07,93686.83,4390000.0,0.0036
101,15/01/2019,94055.72,94474.13,94695.12,93401.51,5010000.0,-0.0044
102,14/01/2019,94474.13,93644.87,94474.13,93335.06,4630000.0,0.0087
103,11/01/2019,93658.31,93805.57,93960.78,93358.67,5500000.0,-0.0016
104,10/01/2019,93805.93,93599.15,93987.17,93049.78,4990000.0,0.0021
105,09/01/2019,93613.04,92032.69,93625.82,92028.41,5170000.0,0.0172
106,08/01/2019,92031.86,91699.05,92230.99,91063.9,4640000.0,0.0036
107,07/01/2019,91699.05,91845.16,92551.88,91288.27,4710000.0,-0.0015
108,04/01/2019,91840.79,91576.64,92701.36,90823.78,5490000.0,0.003
109,03/01/2019,91564.25,91011.0,91596.28,89921.57,6250000.0,0.0060999999999999995
110,02/01/2019,91012.31,87887.26,91478.84,87535.87,5790000.0,0.0356
111,28/12/2018,87887.26,85469.47,88044.02,85469.47,3760000.0,0.028399999999999998
112,27/12/2018,85460.2,85140.6,85738.96,84876.08,3940000.0,0.0038
113,26/12/2018,85136.1,85684.26,85684.26,83891.74,3460000.0,-0.006500000000000001
114,21/12/2018,85697.15,85268.82,86554.05,85134.12,6260000.0,0.005
115,20/12/2018,85269.29,85678.06,86583.73,84755.68,6290000.0,-0.004699999999999999
116,19/12/2018,85673.52,86616.59,88101.07,85673.52,5840000.0,-0.0108
117,18/12/2018,86610.49,86400.35,87274.15,86400.35,4220000.0,0.0024
118,17/12/2018,86399.68,87448.03,87819.9,86327.69,3970000.0,-0.012
119,14/12/2018,87449.5,87837.59,88183.93,87106.12,3660000.0,-0.0044
120,13/12/2018,87837.59,86979.07,87842.49,86856.34,3770000.0,0.009899999999999999
121,12/12/2018,86977.46,86419.92,87945.65,86419.92,5160000.0,0.006500000000000001
122,11/12/2018,86419.57,85918.08,87520.48,85583.05,4530000.0,0.0059
123,10/12/2018,85914.71,88115.07,88384.22,85914.71,4210000.0,-0.025
124,07/12/2018,88115.07,88849.12,89985.99,87907.38,4620000.0,-0.008199999999999999
125,06/12/2018,88846.48,88932.58,88932.58,87025.06,4510000.0,-0.0022
126,05/12/2018,89039.79,88644.17,89111.2,88448.91,2880000.0,0.004699999999999999
127,04/12/2018,88624.45,89820.09,90452.48,88041.23,5030000.0,-0.013300000000000001
128,03/12/2018,89820.09,89511.16,91242.22,89429.17,6120000.0,0.0034999999999999996
129,30/11/2018,89504.03,89709.12,90245.54,89257.73,6950000.0,-0.0023
130,29/11/2018,89709.56,89249.06,89909.58,88475.27,4390000.0,0.0051
131,28/11/2018,89250.82,87891.18,89482.93,87153.47,5460000.0,0.0155
132,27/11/2018,87891.18,85547.48,88017.9,85376.78,5120000.0,0.0274
133,26/11/2018,85546.51,86237.45,87147.38,84904.74,4700000.0,-0.0079
134,23/11/2018,86230.22,87479.45,87479.45,85762.82,4280000.0,-0.0143
135,22/11/2018,87477.44,87268.68,87656.37,87221.67,2310000.0,0.0024
136,21/11/2018,87268.8,87896.13,87896.13,86254.21,4270000.0,-0.0072
137,19/11/2018,87900.83,88472.47,88483.65,87046.54,3750000.0,-0.0069
138,16/11/2018,88515.27,85974.89,88516.46,85974.89,5340000.0,0.0296
139,14/11/2018,85973.06,84898.4,85973.06,84267.01,5760000.0,0.0125
140,13/11/2018,84914.11,85531.13,85940.63,84071.39,4550000.0,-0.0070999999999999995
141,12/11/2018,85524.7,85643.9,86227.44,85009.29,3640000.0,-0.0014000000000000002
142,09/11/2018,85641.21,85620.13,86233.42,84030.36,4960000.0,0.0002
143,08/11/2018,85620.13,87719.45,88569.7,85620.13,5460000.0,-0.0239
144,07/11/2018,87714.35,88676.31,89564.71,87540.86,4510000.0,-0.0108
145,06/11/2018,88668.92,89587.02,89587.02,88065.84,4500000.0,-0.0104
146,05/11/2018,89598.16,88418.37,89598.16,88347.26,4760000.0,0.013300000000000001
147,01/11/2018,88419.05,87427.56,89017.37,87094.01,6060000.0,0.011399999999999999
148,31/10/2018,87423.55,86888.69,88028.2,86213.13,6070000.0,0.0062
149,30/10/2018,86885.71,83801.52,86989.63,83801.52,6760000.0,0.0369
150,29/10/2018,83796.71,85728.47,88377.16,82782.96,7970000.0,-0.022400000000000003
151,26/10/2018,85719.87,84083.51,85719.87,83497.17,6670000.0,0.0195
152,25/10/2018,84083.51,83124.32,84830.92,83124.32,5530000.0,0.0123
153,24/10/2018,83063.56,85301.87,85786.21,83034.85,4820000.0,-0.0262
154,23/10/2018,85300.03,85595.34,85595.34,84032.43,4520000.0,-0.0034999999999999996
155,22/10/2018,85596.69,84221.85,85772.47,84221.85,3990000.0,0.0163
156,19/10/2018,84219.74,83845.35,84954.41,83666.71,3870000.0,0.0044
157,18/10/2018,83847.12,85759.82,85759.82,83845.84,4210000.0,-0.022400000000000003
158,17/10/2018,85763.95,85713.92,86167.32,84944.05,5010000.0,0.0005
159,16/10/2018,85717.56,83420.01,85717.56,83420.01,4960000.0,0.028300000000000002
160,15/10/2018,83359.76,82922.49,84278.04,82922.49,4930000.0,0.0053
161,11/10/2018,82921.08,83700.4,84748.55,82607.34,5350000.0,-0.0091
162,10/10/2018,83679.11,86084.48,86084.57,83679.11,5380000.0,-0.027999999999999997
163,09/10/2018,86087.55,86052.94,86573.49,85432.7,6660000.0,0.0
164,08/10/2018,86083.91,82324.46,87333.09,82324.46,10310000.0,0.045700000000000005
165,05/10/2018,82321.52,82972.09,83804.97,82029.95,5560000.0,-0.0076
166,04/10/2018,82952.81,83275.01,83430.4,81891.66,5090000.0,-0.0038
167,03/10/2018,83273.4,81624.31,85441.79,81622.97,7850000.0,0.0204
168,02/10/2018,81612.28,78625.46,81778.19,78625.46,6130000.0,0.038
169,01/10/2018,78623.66,79350.43,79556.55,78090.72,3230000.0,-0.0091
170,28/09/2018,79342.42,80000.09,80000.09,78966.99,4190000.0000000005,-0.008199999999999999
171,27/09/2018,80000.09,78675.71,80106.92,78675.71,4610000.0,0.0171
172,26/09/2018,78656.16,78634.18,79460.89,78530.18,3850000.0,0.0003
173,25/09/2018,78630.14,77979.59,78688.47,77005.45,3810000.0,0.0083
174,24/09/2018,77984.18,79446.73,79446.73,77857.06,2910000.0,-0.0184
175,21/09/2018,79444.29,78116.32,80001.6,78116.32,4810000.0,0.017
176,20/09/2018,78116.01,78168.66,78943.89,77820.24,3230000.0,-0.0007000000000000001
177,19/09/2018,78168.66,78268.35,79020.76,77623.92,3900000.0,-0.0019
178,18/09/2018,78313.96,76780.71,78454.46,76676.97,4300000.0,0.0199
179,17/09/2018,76788.85,75428.42,76893.13,75227.25,3500000.0,0.018000000000000002
180,14/09/2018,75429.09,74686.67,75704.76,74444.78,3330000.0,0.009899999999999999
181,13/09/2018,74686.67,75126.02,75407.05,74500.94,3160000.0,-0.0058
182,12/09/2018,75124.81,74679.79,75679.52,74498.71,3820000.0,0.0063
183,11/09/2018,74656.51,76437.15,76437.15,74274.51,3510000.0,-0.0233
184,10/09/2018,76436.35,76416.01,77293.01,76114.61,3200000.0,0.0003
185,06/09/2018,76416.01,75098.3,76533.41,74986.42,3400000.0,0.0176
186,05/09/2018,75092.27,74712.14,75369.51,74276.4,2920000.0,0.0051
187,04/09/2018,74711.8,76192.18,76192.18,74605.49,3260000.0,-0.0194
188,03/09/2018,76192.73,76675.48,76675.48,75728.84,1730000.0,-0.0063
189,31/08/2018,76677.53,76385.67,77202.24,76025.96,4270000.0,0.0036
190,30/08/2018,76404.09,78388.83,78388.83,76372.21,1730000.0,-0.0253
191,29/08/2018,78388.83,77471.84,78782.51,77399.08,3220000.0,0.0118
192,28/08/2018,77473.18,77927.7,78038.05,77149.44,3060000.0,-0.0059
193,27/08/2018,77929.68,76264.27,78007.58,76264.27,2840000.0,0.0219
194,24/08/2018,76262.23,75647.35,76628.66,75647.35,3260000.0,0.0083
195,23/08/2018,75633.77,76898.15,77232.11,75465.85,3990000.0,-0.0165
196,22/08/2018,76902.3,75171.37,76904.48,74875.8,3720000.0,0.0229
197,21/08/2018,75180.4,76326.79,76339.91,74914.79,4200000.0,-0.015
198,20/08/2018,76327.89,76028.61,76497.03,75607.85,3690000.0,0.0039000000000000003
199,17/08/2018,76028.5,76816.84,76816.84,75632.81,3860000.0,-0.0103
200,16/08/2018,76818.72,77084.96,77703.73,76381.27,3390000.0,-0.0034000000000000002
201,15/08/2018,77077.5,78613.52,78617.96,76828.55,4520000.0,-0.0194
202,14/08/2018,78602.11,77498.61,78741.69,77498.61,3830000.0,0.0143
203,13/08/2018,77496.45,76513.0,77689.01,75931.14,4080000.0,0.0128
204,10/08/2018,76514.35,78766.07,78766.07,76043.11,4830000.0,-0.0286
205,09/08/2018,78767.99,79170.78,79460.64,78156.47,3830000.0,-0.0048
206,08/08/2018,79151.7,80346.52,80911.99,78966.21,3950000.0,-0.0149
207,07/08/2018,80346.52,81092.69,81742.39,79923.07,3980000.0,-0.0087
208,06/08/2018,81050.76,81444.64,81764.9,80964.91,2590000.0,-0.004699999999999999
209,03/08/2018,81434.98,79655.71,81792.1,79655.71,3920000.0,0.0226
210,02/08/2018,79636.69,79237.2,79896.29,78573.05,3100000.0,0.0042
211,01/08/2018,79301.65,79212.99,79730.63,78768.87,3330000.0,0.001
212,31/07/2018,79220.43,80279.31,80279.31,79016.26,3460000.0,-0.0131
213,30/07/2018,80275.59,79865.74,80491.57,79699.03,2710000.0,0.0051
214,27/07/2018,79866.1,79405.45,80250.92,79405.45,3110000.0,0.0058
215,26/07/2018,79405.34,80242.42,80588.66,79081.32,3710000.0,-0.0101
216,25/07/2018,80218.04,79154.02,80436.63,79154.02,3580000.0,0.0134
217,24/07/2018,79154.98,78005.14,79496.72,78005.14,3380000.0,0.0149
218,23/07/2018,77996.12,78571.29,78639.38,77871.41,2520000.0,-0.0073
219,20/07/2018,78571.29,77499.69,79488.74,77499.69,4890000.0,0.013999999999999999
220,19/07/2018,77486.84,77359.85,77486.84,75889.82,3900000.0,0.0016
221,18/07/2018,77362.63,78123.54,78496.15,77163.55,3500000.0,-0.0098
222,17/07/2018,78130.3,76652.52,78522.17,76481.91,4000000.0,0.019299999999999998
223,16/07/2018,76652.58,76587.39,76923.95,76129.27,3230000.0,0.0008
224,13/07/2018,76594.35,75856.22,76682.09,75553.78,3420000.0,0.0097
225,12/07/2018,75856.22,74402.98,75897.89,74402.98,3620000.0,0.0196
226,11/07/2018,74398.55,74862.38,75024.51,74196.44,3880000.0,-0.0062
227,10/07/2018,74862.38,75015.1,75895.19,74431.23,4019999.9999999995,-0.002
228,06/07/2018,75010.39,74557.62,75064.74,74047.97,2730000.0,0.0060999999999999995
229,05/07/2018,74553.06,74751.02,75126.63,73755.83,3670000.0,-0.0025
230,04/07/2018,74743.11,73667.4,74904.36,73449.59,2210000.0,0.0146
231,03/07/2018,73667.75,72847.84,74514.86,72847.84,3350000.0,0.011399999999999999
232,02/07/2018,72839.74,72762.51,72839.74,71934.7,2840000.0,0.0011
233,29/06/2018,72762.51,71779.05,73020.19,71779.05,4000000.0,0.0139
234,28/06/2018,71766.52,70609.0,72092.31,70439.44,3620000.0,0.016399999999999998
235,27/06/2018,70609.0,71405.26,72032.13,70133.96,3700000.0,-0.0111
236,26/06/2018,71404.59,70967.67,71621.51,70202.97,3610000.0,0.0064
237,25/06/2018,70952.97,70641.99,71323.17,69779.24,3450000.0,0.0044
238,22/06/2018,70640.65,70076.53,71057.56,69906.76,3150000.0,0.008100000000000001
239,21/06/2018,70074.9,72117.36,72206.55,70018.65,3600000.0,-0.028399999999999998
240,20/06/2018,72123.41,71396.77,72617.28,71154.83,4550000.0,0.0102
241,19/06/2018,71394.34,69811.36,72010.18,69068.77,5350000.0,0.0226
242,18/06/2018,69814.74,70757.06,70757.06,69359.55,3580000.0,-0.013300000000000001
243,15/06/2018,70757.73,71420.52,71420.52,69582.5,6660000.0,-0.009300000000000001
244,14/06/2018,71421.19,72151.33,72707.61,71343.71,4410000.0,-0.0097
245,13/06/2018,72122.14,72756.83,72977.13,71035.03,4500000.0,-0.0087
246,12/06/2018,72754.13,72308.33,73321.55,72123.77,4010000.0,0.0062
247,11/06/2018,72307.77,72942.52,73715.74,71843.01,3670000.0,-0.0087
248,08/06/2018,72942.07,73847.88,74031.36,71679.48,6140000.0,-0.0123
249,07/06/2018,73851.46,76117.22,76117.22,71161.52,8170000.0,-0.0298
250,06/06/2018,76117.22,76641.03,76966.87,75517.53,5020000.0,-0.0068000000000000005
251,05/06/2018,76641.72,78595.23,78892.02,76412.03,4640000.0,-0.024900000000000002
252,04/06/2018,78596.06,77243.91,78637.44,77243.91,4150000.0000000005,0.0176
253,01/06/2018,77239.75,76779.38,78168.54,75524.43,6230000.0,0.0063
254,30/05/2018,76753.61,76057.54,77096.63,75514.6,7670000.0,0.009000000000000001
255,29/05/2018,76071.97,75361.05,77213.65,75361.05,6160000.0,0.0095
256,28/05/2018,75355.84,78886.48,78886.48,75336.89,4310000.0,-0.0449
257,25/05/2018,78897.66,80123.45,80628.85,78622.41,4810000.0,-0.015300000000000001
258,24/05/2018,80122.31,80859.8,80859.8,79026.52,6370000.0,-0.0092
259,23/05/2018,80867.29,82741.54,82741.54,80867.29,4000000.0,-0.0226
260,22/05/2018,82738.88,81817.42,83395.91,81612.62,4930000.0,0.0113
261,21/05/2018,81815.32,83095.39,83882.87,81575.52,4370000.0,-0.0152
262,18/05/2018,83081.88,83613.64,83613.64,81390.93,5910000.0,-0.006500000000000001
263,17/05/2018,83621.95,86536.52,86536.52,83377.37,5680000.0,-0.0337
264,16/05/2018,86536.97,85121.64,86678.21,85043.6,3820000.0,0.0165
265,15/05/2018,85130.42,85224.78,85231.47,83829.79,4540000.0,-0.0012
266,14/05/2018,85232.18,85221.9,86105.04,84687.67,4210000.0,0.0001
267,11/05/2018,85220.24,85861.42,86406.22,85183.37,4520000.0,-0.0075
268,10/05/2018,85861.2,84283.91,86200.93,84283.91,4750000.0,0.0189
269,09/05/2018,84265.49,82977.48,84447.31,82855.18,4840000.0,0.0158
270,08/05/2018,82956.05,82714.98,83408.91,82201.28,4070000.0000000005,0.0029
271,07/05/2018,82714.43,83122.31,83642.91,82601.51,2930000.0,-0.0049
272,04/05/2018,83118.03,83286.38,83670.63,82745.64,3580000.0,-0.002
273,03/05/2018,83288.14,84546.82,84562.37,83178.35,4099999.9999999995,-0.0149
274,02/05/2018,84547.09,86110.76,86110.76,84382.57,3840000.0,-0.0182
275,30/04/2018,86115.5,86442.7,86739.48,85978.54,2250000.0,-0.0038
276,27/04/2018,86444.66,86383.2,87178.65,86262.43,3140000.0,0.0007000000000000001
277,26/04/2018,86383.2,85051.35,86383.2,85051.35,3230000.0,0.015700000000000002
278,25/04/2018,85044.39,85465.87,85465.87,84348.7,3320000.0,-0.005
279,24/04/2018,85469.08,85603.18,86577.74,85105.85,2930000.0,-0.0016
280,23/04/2018,85602.5,85520.42,85745.94,84710.73,2500000.0,0.0006
281,20/04/2018,85550.09,85823.13,85823.13,85024.85,3080000.0,-0.0032
282,19/04/2018,85824.26,85774.78,86059.44,85197.28,3630000.0,0.0006
283,18/04/2018,85776.46,84090.28,86149.14,84090.28,4330000.0,0.020099999999999996
284,17/04/2018,84086.13,82862.26,84191.19,82809.56,2710000.0,0.0148
285,16/04/2018,82861.58,84328.2,84591.47,82761.97,3000000.0,-0.0175
286,13/04/2018,84334.41,85441.03,85441.03,84143.7,3610000.0,-0.013000000000000001
287,12/04/2018,85443.53,85245.59,85576.9,85025.38,2920000.0,0.0023
288,11/04/2018,85245.59,84493.89,85416.54,84340.41,3470000.0,0.0087
289,10/04/2018,84510.36,83312.03,84537.82,83312.03,3630000.0,0.0144
290,09/04/2018,83307.23,84832.44,85110.06,83154.65,3270000.0,-0.0178
291,06/04/2018,84820.42,85209.66,85209.66,83832.67,3160000.0,-0.0046
292,05/04/2018,85209.66,84373.95,86147.75,84373.95,4390000.0,0.0101
293,04/04/2018,84359.69,84610.3,84610.3,82826.04,3040000.0,-0.0031
294,03/04/2018,84623.46,84668.89,85411.27,84209.58,2660000.0,-0.0005
295,02/04/2018,84666.44,85364.83,85675.48,84165.56,2680000.0,-0.008199999999999999
296,29/03/2018,85365.56,83874.14,85708.0,83874.14,3250000.0,0.0178
297,28/03/2018,83874.14,83805.7,83889.0,82889.44,3000000.0,0.0008
298,27/03/2018,83808.06,85102.68,85295.81,83542.05,3040000.0,-0.015
299,26/03/2018,85087.86,84377.31,85552.72,84356.76,2430000.0,0.0084
300,23/03/2018,84377.19,84766.09,85449.54,84041.53,3280000.0,-0.0046
301,22/03/2018,84767.88,84984.14,85499.17,84196.6,3340000.0,-0.0025
302,21/03/2018,84976.59,84165.84,85145.34,84080.02,3360000.0,0.0097
303,20/03/2018,84163.8,83918.78,84411.65,83682.04,2760000.0,0.003
304,19/03/2018,83913.06,84886.15,84886.15,83677.64,3430000.0,-0.0115
305,16/03/2018,84886.49,84928.2,85494.68,84525.46,5610000.0,-0.0005
306,15/03/2018,84928.2,86050.73,86050.73,84719.69,3960000.0,-0.013000000000000001
307,14/03/2018,86050.96,86383.17,86969.99,85690.89,2640000.0,-0.0039000000000000003
308,13/03/2018,86383.85,86902.49,87333.24,86118.93,2820000.0,-0.0059
309,12/03/2018,86900.43,86386.22,87045.75,86386.22,2680000.0,0.0060999999999999995
310,09/03/2018,86371.41,84987.15,86388.75,84749.29,3590000.0,0.0163
311,08/03/2018,84984.61,85509.88,85829.53,84491.49,3810000.0,-0.0058
312,07/03/2018,85483.55,85652.9,85652.9,84396.91,3560000.0,-0.002
313,06/03/2018,85653.02,86023.05,86930.55,85653.02,3720000.0,-0.0043
314,05/03/2018,86022.83,85761.19,86164.8,85053.33,3530000.0,0.003
315,02/03/2018,85761.34,85377.82,85761.34,83896.94,4000000.0,0.0045000000000000005
316,01/03/2018,85377.79,85337.16,86260.48,84639.55,4480000.0,0.0003
317,28/02/2018,85353.6,86939.29,87109.23,85199.13,6130000.0,-0.0182
318,27/02/2018,86935.44,87648.98,87839.35,86612.93,3640000.0,-0.008199999999999999
319,26/02/2018,87652.64,87295.86,88317.83,87241.92,4170000.0,0.0040999999999999995
320,23/02/2018,87293.24,86690.01,87344.76,86137.51,4310000.0,0.006999999999999999
321,22/02/2018,86686.45,86050.46,87159.04,86050.46,3650000.0,0.0074
322,21/02/2018,86051.82,85803.96,87358.33,85803.96,4960000.0,0.0029
323,20/02/2018,85803.96,84791.97,86290.32,84260.62,4200000.0,0.011899999999999999
324,19/02/2018,84792.71,84524.58,84955.58,84524.58,2150000.0,0.0032
325,16/02/2018,84524.58,84290.9,84575.33,83823.94,3580000.0,0.0028000000000000004
326,15/02/2018,84290.57,83550.96,84686.1,83550.96,3600000.0,0.009000000000000001
327,14/02/2018,83542.84,80901.47,83781.67,80901.47,4030000.0000000005,0.0327
328,09/02/2018,80898.7,81531.51,81897.0,79690.09,4420000.0,-0.0078000000000000005
329,08/02/2018,81532.53,82773.48,83500.94,81109.01,4139999.9999999995,-0.0149
330,07/02/2018,82766.73,83893.81,84409.74,82548.25,4010000.0,-0.0134
331,06/02/2018,83894.04,81857.26,84161.84,80804.3,5770000.0,0.0248
332,05/02/2018,81861.09,84039.78,84310.79,81861.09,3350000.0,-0.0259
333,02/02/2018,84041.34,85495.08,85495.08,83831.19,3480000.0,-0.017
334,01/02/2018,85495.24,84912.87,86027.99,84832.74,4210000.0,0.0069
